country,title,views_total,views_median,title_clean
Burkina_Faso,"Femmes_aux_yeux_ouverts",5647,3.865160848733744,"Femmes aux yeux ouverts"
Burkina_Faso,"Yaaba",18407,12.598904859685147,"Yaaba"
