country,title
Japan,"Love_and_Honor_(2006_film)"
Japan,"The_Love_Suicides_at_Sonezaki_(1978_film)"
Japan,"The_Loyal_47_Ronin_(1958_film)"
Japan,"The_Magnificent_Nine"
Japan,"The_Men_Who_Tread_on_the_Tiger's_Tail"
Japan,"Mumon:_The_Land_of_Stealth"
Japan,"Nemuri_Kyōshirō"
Japan,"Nemuri_Kyōshirō_manji_giri"
Japan,"New_Tale_of_Zatoichi"
Japan,"Nobunaga_Concerto_(film)"
Japan,"Ogawa_no_Hotori"
Japan,"Onibaba_(film)"
Japan,"Onmyōji_(film)"
Japan,"Onmyōji_2"
Japan,"Onna_Gokuakuchō"
Japan,"Owls'_Castle"
Japan,"Portrait_of_Hell"
Japan,"Ran_(film)"
Japan,"Rashomon"
Japan,"Red_Beard"
Japan,"Red_Lion_(film)"
Japan,"Yagyū_Ren'yasai:_Hidentsuki_Kageshō"
Japan,"Rikyu_(film)"
Japan,"Rurouni_Kenshin_(film)"
Japan,"Rurouni_Kenshin:_Kyoto_Inferno"
Japan,"Ryoma_Ansatsu"
Japan,"Samurai_Assassin"
Japan,"Samurai_Banners"
Japan,"Samurai_Fiction"
Japan,"Samurai_Hustle"
Japan,"Samurai_Hustle_Returns"
Japan,"Samurai_I:_Musashi_Miyamoto"
Japan,"Samurai_II:_Duel_at_Ichijoji_Temple"
Japan,"Samurai_III:_Duel_at_Ganryu_Island"
Japan,"Samurai_Rebellion"
Japan,"Samurai_Reincarnation"
Japan,"Samurai_Spy"
Japan,"Samurai_Trilogy"
Japan,"Sanada_10_Braves"
Japan,"Sanjuro"
Japan,"Sansho_the_Bailiff"
Japan,"Sengoku_Yaro"
Japan,"Seven_Samurai"
Japan,"Shadow_Warriors_(TV_series)"
Japan,"Shin_Heike_Monogatari_(film)"
Japan,"Shinobi_no_Mono"
Japan,"Shinobido_(film)"
Japan,"Shinsengumi_(1969_film)"
Japan,"Shogun_Assassin"
Japan,"Shogun's_Samurai"
Japan,"The_Story_of_Osaka_Castle"
Japan,"Sun_in_the_Last_Days_of_the_Shogunate"
Japan,"Sword_for_Hire"
Japan,"Sword_of_Desperation"
Japan,"The_Sword_of_Doom"
Japan,"Sword_of_Penitence"
Japan,"Sword_of_the_Beast"
Japan,"The_Tale_of_Zatoichi"
Japan,"Teito_Monogatari_Gaiden"
Japan,"Ugetsu"
Japan,"Ukare_Gitsune_Senbon_Zakura"
Japan,"Unforgiven_(2013_film)"
Japan,"Utamaro_and_His_Five_Women"
Japan,"Whirlwind_(1964_film)"
Japan,"Yojimbo_(film)"
Japan,"Zakurozaka_no_Adauchi"
Japan,"Zatoichi_at_Large"
