country,title,views_total,views_median,title_clean
France,"Captain_Horatio_Hornblower",124049,84.9069130732375,"Captain Horatio Hornblower"
Italy,"Color_of_the_Cross",39541,27.064339493497606,"Color of the Cross"
Italy,"I_Beheld_His_Glory",8140,5.5715263518138265,"I Beheld His Glory"
Italy,"Killing_Jesus_(2015_film)",23368,15.994524298425736,"Killing Jesus (2015 film)"
Italy,"Color_of_the_Cross_2:_The_Resurrection",7793,5.334017796030117,"Color of the Cross 2: The Resurrection"
Italy,"I.N.R.I._(film)",16233,11.11088295687885,"I.N.R.I. (film)"
Italy,"Karunamayudu",72434,49.578370978781656,"Karunamayudu"
Italy,"The_Greatest_Story_Ever_Told",579612,396.7227926078029,"The Greatest Story Ever Told"
Italy,"King_of_Kings_(1961_film)",428623,293.37645448323065,"King of Kings (1961 film)"
Italy,"Kristo_(1996_film)",18861,12.90965092402464,"Kristo (1996 film)"
Italy,"Jesus_(1979_film)",240473,164.59479808350446,"Jesus (1979 film)"
Italy,"The_Last_Temptation_of_Christ_(film)",1418122,970.6516084873374,"The Last Temptation of Christ (film)"
Italy,"The_King_of_Kings_(1927_film)",149729,102.4839151266256,"The King of Kings (1927 film)"
Italy,"Golgotha_(film)",5695,3.8980150581793294,"Golgotha (film)"
Italy,"The_Passion_of_the_Christ",3924323,2686.052703627652,"The Passion of the Christ"
Italy,"Men_Ajlikom",4970,3.401779603011636,"Men Ajlikom"
Italy,"The_Day_Christ_Died",26744,18.305270362765228,"The Day Christ Died"
Italy,"The_Passion_(TV_serial)",126038,86.26830937713895,"The Passion (TV serial)"
Italy,"The_Robe_(film)",419652,287.23613963039014,"The Robe (film)"
Italy,"Risen_(2016_film)",2164286,1481.3730321697467,"Risen (2016 film)"
Italy,"The_Savior_(2014_film)",7456,5.103353867214237,"The Savior (2014 film)"
Italy,"Son_of_Man_(2006_film)",27973,19.146475017111566,"Son of Man (2006 film)"
Italy,"Son_of_God_(film)",563285,385.54757015742643,"Son of God (film)"
Italy,"The_Visual_Bible:_Matthew",37163,25.43668720054757,"The Visual Bible: Matthew"
Italy,"Joseph_&_Mary",2993,2.048596851471595,"Joseph & Mary"
Italy,"Hail_Mary_(film)",94974,65.00616016427105,"Hail Mary (film)"
Italy,"The_Nativity_(television_drama)",600,0.4106776180698152,"The Nativity (television drama)"
Italy,"The_Nativity_(film)",1098,0.7515400410677618,"The Nativity (film)"
Italy,"Nestor,_the_Long–Eared_Christmas_Donkey",38634,26.4435318275154,"Nestor, the Long–Eared Christmas Donkey"
Italy,"The_Star_of_Bethlehem_(1912_film)",2232,1.5277207392197125,"The Star of Bethlehem (1912 film)"
Italy,"The_Nativity_Story",350493,239.8993839835729,"The Nativity Story"
Italy,"The_Star_(2017_film)",1340671,917.6392881587954,"The Star (2017 film)"
