country,title
France,"Danton_(1921_film)"
France,"Danton_(1931_film)"
France,"Danton_(1932_film)"
France,"Danton_(1983_film)"
France,"La_Révolution_française_(film)"
France,"L'Autrichienne_(film)"
France,"Farewell,_My_Queen"
France,"Marie_Antoinette_(2006_film)"
France,"Marie_Antoinette_(1938_film)"
France,"Marie_Antoinette_Queen_of_France"
France,"Marie_Antoinette,_the_Love_of_a_King"
France,"Conquest_(1937_film)"
France,"Countess_Walewska_(1920_film)"
France,"Désirée_(film)"
France,"Le_Destin_fabuleux_de_Désirée_Clary"
France,"Eagle_in_a_Cage"
France,"Monsieur_N."
France,"Napoléon_(1927_film)"
France,"Napoléon_(1955_film)"
France,"Napoleon_(2007_film)"
France,"Napoléon_(miniseries)"
France,"Napoleon_and_Love"
France,"Napoleon_at_Saint_Helena"
France,"A_Royal_Divorce_(1926_film)"
France,"A_Royal_Divorce_(1938_film)"
France,"Reign_of_Terror_(film)"
France,"La_Révolution_française_(film)"
France,"Don't_Lose_Your_Head"
France,"The_Elusive_Pimpernel_(1919_film)"
France,"The_Elusive_Pimpernel"
France,"I_Will_Repay_(film)"
France,""Pimpernel"_Smith"
France,"The_Return_of_the_Scarlet_Pimpernel"
France,"The_Scarlet_Pimpernel_(1934_film)"
France,"The_Scarlet_Pimpernel_(1982_film)"
France,"The_Scarlet_Pimpernel_(TV_series)"
France,"The_Triumph_of_the_Scarlet_Pimpernel_(film)"
France,"The_Only_Way_(1927_film)"
France,"Start_the_Revolution_Without_Me"
France,"A_Tale_of_Two_Cities_(1917_film)"
France,"A_Tale_of_Two_Cities_(1922_film)"
France,"A_Tale_of_Two_Cities_(1958_film)"
France,"A_Tale_of_Two_Cities_(1911_film)"
France,"A_Tale_of_Two_Cities_(1935_film)"
France,"A_Tale_of_Two_Cities_(1980_film)"
Italy,"Antony_and_Cleopatra_(1908_film)"
Italy,"Antony_and_Cleopatra_(1913_film)"
Italy,"Antony_and_Cleopatra_(1972_film)"
