country,title
France,"Captain_Horatio_Hornblower"
Italy,"Color_of_the_Cross"
Italy,"Color_of_the_Cross_2:_The_Resurrection"
Italy,"The_Day_Christ_Died"
Italy,"Golgotha_(film)"
Italy,"The_Greatest_Story_Ever_Told"
Italy,"I_Beheld_His_Glory"
Italy,"I.N.R.I._(film)"
Italy,"Jesus_(1979_film)"
Italy,"Karunamayudu"
Italy,"Killing_Jesus_(2015_film)"
Italy,"The_King_of_Kings_(1927_film)"
Italy,"King_of_Kings_(1961_film)"
Italy,"Kristo_(1996_film)"
Italy,"The_Last_Temptation_of_Christ_(film)"
Italy,"Men_Ajlikom"
Italy,"The_Passion_of_the_Christ"
Italy,"The_Passion_(TV_serial)"
Italy,"Risen_(2016_film)"
Italy,"The_Robe_(film)"
Italy,"The_Savior_(2014_film)"
Italy,"Son_of_God_(film)"
Italy,"Son_of_Man_(2006_film)"
Italy,"The_Visual_Bible:_Matthew"
Italy,"Hail_Mary_(film)"
Italy,"Joseph_&_Mary"
Italy,"The_Nativity_(television_drama)"
Italy,"The_Nativity_Story"
Italy,"The_Nativity_(film)"
Italy,"Nestor,_the_Long–Eared_Christmas_Donkey"
Italy,"The_Star_of_Bethlehem_(1912_film)"
Italy,"The_Star_(2017_film)"
