country,title
France,"List_of_book-based_war_films_(1775–1898_wars)"
France,"El_abanderado"
France,"The_Adventures_of_Fra_Diavolo"
France,"The_Adventures_of_Gerard"
France,"Andreas_Hofer_(film)"
France,"Austerlitz_(1960_film)"
France,"The_Battle_of_Waterloo_(film)"
France,"The_Black_Hussar_(1932_film)"
France,"Bolibar"
France,"Brigadier_Gerard_(film)"
France,"The_Bull_of_Olivera"
France,"Caroline_and_the_Rebels"
France,"The_Catwalk_(film)"
France,"Colonel_Chabert_(1920_film)"
France,"Colonel_Chabert_(1943_film)"
France,"Colonel_Chabert_(1994_film)"
France,"The_Conscript"
France,"The_Curse_of_the_Wraydons"
France,"Daughter_of_the_Regiment_(1953_film)"
France,"The_Divine_Lady"
France,"Donne_e_briganti"
France,"The_Duellists"
France,"The_Eleven_Schill_Officers_(1926_film)"
France,"The_Eleven_Schill_Officers_(1932_film)"
France,"The_Elusive_Pimpernel"
France,"The_Fighting_Eagle"
France,"The_Fighting_O'Flynn"
France,"Forever_and_a_Day_(1943_film)"
France,"A_Girl_Against_Napoleon"
France,"Goya_or_the_Hard_Way_to_Enlightenment"
France,"Goya's_Ghosts"
France,"The_Guerrilla_(1973_film)"
France,"A_Handful_of_Heroes"
France,"Háry_János_(1941_film)"
France,"Háry_János_(1965_film)"
France,"Hauptmann_Florian_von_der_Mühle"
France,"The_Higher_Command"
France,"Hornblower_(TV_series)"
France,"Hussar_Ballad"
France,"The_Iron_Duke_(film)"
France,"Johann_Baptiste_Lingg"
France,"The_Judas_of_Tyrol"
France,"The_King's_Mail"
France,"Kolberg_(film)"
France,"The_Last_Company"
France,"Lines_of_Wellington"
France,"Lloyd's_of_London_(film)"
France,"Lola_the_Coalgirl"
France,"Love_and_Death"
France,"Lützow's_Wild_Hunt"
France,"The_Marquis_of_Bolibar"
France,"Marshal_Forwards_(film)"
France,"Midshipman_Easy"
France,"Napoléon_(miniseries)"
France,"Persuasion_(1995_film)"
France,"The_Pride_and_the_Passion"
France,"Prinz_Louis_Ferdinand"
France,"The_Rebel_(1932_film)"
France,"St._Ives_(1998_film)"
France,"The_Saragossa_Manuscript_(film)"
France,"The_Secret_of_St._Ives"
France,"Sept_hommes_et_une_garce"
France,"Sharpe_(TV_series)"
France,"Sharpe's_Battle_(TV_programme)"
France,"Sharpe's_Challenge"
France,"Sharpe's_Company_(TV_programme)"
France,"Sharpe's_Eagle_(TV_programme)"
France,"Sharpe's_Enemy_(TV_programme)"
France,"Sharpe's_Gold_(TV_programme)"
France,"Sharpe's_Honour_(TV_programme)"
France,"Sharpe's_Justice"
France,"Sharpe's_Mission"
France,"Sharpe's_Regiment_(TV_programme)"
France,"Sharpe's_Revenge_(TV_programme)"
France,"Sharpe's_Rifles_(TV_programme)"
France,"Sharpe's_Siege_(TV_programme)"
France,"Sharpe's_Sword_(TV_programme)"
France,"Sharpe's_Waterloo_(TV_programme)"
France,"That_Hamilton_Woman"
France,"War_in_the_Highlands"
France,"Waterloo_(1929_film)"
France,"Waterloo_(1970_film)"
France,"What_the_Stones_Tell"
France,"Yorck"
France,"The_Young_Mr._Pitt"
France,"Zigano"
Italy,"Ben_Hur_(1907_film)"
Italy,"Ben_Hur_(2003_film)"
Italy,"Ben-Hur_(1959_film)"
